claim_id,case_id,method,source_field,claim_type_cn,claim_text,prefilter_status,candidate_rank,evidence_ref,evidence_type,evidence_text,source_names,retrieval_score,prefilter_score,prefilter_quality,token_recall,token_jaccard,character_bigram_recall,reference_match,source_match,entity_match,disease_match,relation_match
CASE_DF_001__kg_rag__risk_warning__001,CASE_DF_001,kg_rag,risk_warning,风险医学陈述,尽管皮肤纤维瘤多为良性，但任何新出现的、变化的或形态不典型的皮肤结节均需由专业医生评估以排除恶性病变。,candidate_generated,1,PATH_TRI_070,ranked_kg_evidence_path,"皮肤纤维瘤 → 表现为 → 坚实丘疹或结节
皮肤纤维瘤通常表现为单发、坚实的丘疹或结节。",DermNet - Dermatofibroma,2.5,0.425516,moderate,0.186047,0.146789,0.108696,False,False,True,True,False
CASE_DF_001__kg_rag__risk_warning__001,CASE_DF_001,kg_rag,risk_warning,风险医学陈述,尽管皮肤纤维瘤多为良性，但任何新出现的、变化的或形态不典型的皮肤结节均需由专业医生评估以排除恶性病变。,candidate_generated,2,PATH_TRI_074,ranked_kg_evidence_path,"皮肤纤维瘤 → 常见于 → 下肢
皮肤纤维瘤是常见良性纤维性结节，通常见于小腿皮肤。",DermNet - Dermatofibroma,3.84,0.423632,moderate,0.174419,0.138889,0.130435,False,False,True,True,False
CASE_DF_001__kg_rag__risk_warning__001,CASE_DF_001,kg_rag,risk_warning,风险医学陈述,尽管皮肤纤维瘤多为良性，但任何新出现的、变化的或形态不典型的皮肤结节均需由专业医生评估以排除恶性病变。,candidate_generated,3,PATH_TRI_081_TRI_013,ranked_kg_evidence_path,"皮肤纤维瘤 → 鉴别诊断 → 黑色素瘤 → 常见于 → 下肢
皮肤纤维瘤有时可能被误认为隆突性皮肤纤维肉瘤或硬化性黑色素瘤。
黑色素瘤可发生在身体任何部位，男性常见于背部，女性常见于腿部。",DermNet - Dermatofibroma；DermNet - Melanoma,3.39,0.421668,moderate,0.197674,0.104294,0.108696,False,False,True,True,False
CASE_DF_001__kg_rag__risk_warning__002,CASE_DF_001,kg_rag,risk_warning,风险医学陈述,不可仅凭外观自行确诊，需结合皮肤镜或病理检查确认。,candidate_generated,1,PATH_TRI_081_TRI_013,ranked_kg_evidence_path,"皮肤纤维瘤 → 鉴别诊断 → 黑色素瘤 → 常见于 → 下肢
皮肤纤维瘤有时可能被误认为隆突性皮肤纤维肉瘤或硬化性黑色素瘤。
黑色素瘤可发生在身体任何部位，男性常见于背部，女性常见于腿部。",DermNet - Dermatofibroma；DermNet - Melanoma,3.39,0.084976,weak,0.162791,0.053846,0.045455,False,False,False,False,False
CASE_DF_001__kg_rag__risk_warning__002,CASE_DF_001,kg_rag,risk_warning,风险医学陈述,不可仅凭外观自行确诊，需结合皮肤镜或病理检查确认。,candidate_generated,2,PATH_TRI_072,ranked_kg_evidence_path,"皮肤纤维瘤 → 表现为 → 中央白色瘢痕样区域
皮肤纤维瘤最常见的皮肤镜模式是中央白色区域伴周围淡色素网。",DermNet - Dermatofibroma,2.5,0.074594,weak,0.116279,0.049505,0.090909,False,False,False,False,False
CASE_DF_001__kg_rag__risk_warning__002,CASE_DF_001,kg_rag,risk_warning,风险医学陈述,不可仅凭外观自行确诊，需结合皮肤镜或病理检查确认。,candidate_generated,3,PATH_TRI_070,ranked_kg_evidence_path,"皮肤纤维瘤 → 表现为 → 坚实丘疹或结节
皮肤纤维瘤通常表现为单发、坚实的丘疹或结节。",DermNet - Dermatofibroma,2.5,0.06859,weak,0.116279,0.064935,0.045455,False,False,False,False,False
CASE_DF_001__kg_rag__medical_advice__001,CASE_DF_001,kg_rag,medical_advice,医疗建议,建议前往皮肤科就诊，由医生进行体格检查。,not_applicable,,,,,,,,,,,,,,,,
CASE_DF_001__kg_rag__medical_advice__002,CASE_DF_001,kg_rag,medical_advice,医疗建议,医生可能会建议使用皮肤镜检查以观察皮损的微细结构。,not_applicable,,,,,,,,,,,,,,,,
CASE_DF_001__kg_rag__medical_advice__003,CASE_DF_001,kg_rag,medical_advice,医疗建议,如有必要，医生可能会建议进行皮肤活检以明确病理诊断。,not_applicable,,,,,,,,,,,,,,,,
CASE_DF_001__kg_rag__medical_advice__004,CASE_DF_001,kg_rag,medical_advice,医疗建议,日常注意观察结节的大小、颜色、形状是否有变化，并记录变化情况供医生参考。,not_applicable,,,,,,,,,,,,,,,,
CASE_DF_001__kg_rag__evidence_gap__001,CASE_DF_001,kg_rag,evidence_gap,证据缺口说明,用户未提供结节的持续时间及生长速度信息。,not_applicable,,,,,,,,,,,,,,,,
CASE_DF_001__kg_rag__evidence_gap__002,CASE_DF_001,kg_rag,evidence_gap,证据缺口说明,用户未提供是否有瘙痒、疼痛或出血等症状。,not_applicable,,,,,,,,,,,,,,,,
CASE_DF_001__kg_rag__evidence_gap__003,CASE_DF_001,kg_rag,evidence_gap,证据缺口说明,用户未提供既往是否有外伤史或昆虫叮咬史（皮肤纤维瘤常与此相关）。,not_applicable,,,,,,,,,,,,,,,,
CASE_DF_001__kg_rag__evidence_gap__004,CASE_DF_001,kg_rag,evidence_gap,证据缺口说明,缺乏皮肤镜检查图像或病理组织学检查结果作为确诊依据。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__observation_match__001,CASE_VASC_001,llm,observation_match,观察匹配陈述,用户描述的‘鲜红色圆形小丘疹’、‘边界清楚’、‘表面光滑’符合血管性病变（如樱桃状血管瘤）的典型形态学特征。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__observation_match__002,CASE_VASC_001,llm,observation_match,观察匹配陈述,‘按压后颜色可暂时变浅’提示病灶内含有血液成分，且血流动力学改变可影响外观，这与血管源性皮损的生理特性一致。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__observation_match__003,CASE_VASC_001,llm,observation_match,观察匹配陈述,‘躯干部多发’是某些良性血管增生性病变常见的分布区域。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__supporting_evidence__001,CASE_VASC_001,llm,supporting_evidence,支持性医学陈述,一般医学知识指出，樱桃状血管瘤（老年性血管瘤）常表现为躯干或四肢近端的鲜红色至深红色圆顶状丘疹，直径通常为数毫米，表面光滑，压之可褪色或变白。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__supporting_evidence__002,CASE_VASC_001,llm,supporting_evidence,支持性医学陈述,血管性病变通常由毛细血管或小静脉扩张、增生引起，其颜色源于红细胞内的血红蛋白，因此按压排空血液后颜色会变浅。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__supporting_evidence__003,CASE_VASC_001,llm,supporting_evidence,支持性医学陈述,此类病变在成年人群中极为常见，随年龄增长发病率增加，多为良性过程。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__differential_diagnosis__001,CASE_VASC_001,llm,differential_diagnosis,鉴别诊断陈述,化脓性肉芽肿：通常生长迅速，易出血，常有外伤史，虽为血管性但临床表现更具侵袭性。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__differential_diagnosis__002,CASE_VASC_001,llm,differential_diagnosis,鉴别诊断陈述,蜘蛛痣：中心有搏动性小动脉，周围有辐射状毛细血管，按压中心点周围血管网消失，与本例描述的‘圆形小丘疹’形态略有不同。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__differential_diagnosis__003,CASE_VASC_001,llm,differential_diagnosis,鉴别诊断陈述,紫癜：皮下出血点，按压通常不褪色，与本例‘按压后颜色变浅’不符，但需通过体格检查排除非血管性红斑。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__differential_diagnosis__004,CASE_VASC_001,llm,differential_diagnosis,鉴别诊断陈述,基底细胞癌或其他皮肤肿瘤：极少数情况下，早期皮肤肿瘤可能呈现红色结节，需专业鉴别。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__risk_warning__001,CASE_VASC_001,llm,risk_warning,风险医学陈述,虽然多数此类表现倾向于良性血管病变，但若皮损出现快速增大、形状不对称、颜色不均匀、自发性出血、溃疡或疼痛，需警惕恶性病变可能。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__risk_warning__002,CASE_VASC_001,llm,risk_warning,风险医学陈述,不可自行挑破或挤压皮损，以免引起感染或难以控制的出血。,no_external_evidence,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__medical_advice__001,CASE_VASC_001,llm,medical_advice,医疗建议,建议前往皮肤科进行面诊，医生可通过皮肤镜检查进一步确认皮损性质。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__medical_advice__002,CASE_VASC_001,llm,medical_advice,医疗建议,记录皮损的数量、大小变化及是否有新发皮损，以便就医时提供详细病史。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__medical_advice__003,CASE_VASC_001,llm,medical_advice,医疗建议,若皮损无变化且无症状，通常无需紧急处理，但仍建议定期自我观察。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__evidence_gap__001,CASE_VASC_001,llm,evidence_gap,证据缺口说明,本方法未接入外部可追溯证据，所有解释基于模型内部的一般医学知识库。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__evidence_gap__002,CASE_VASC_001,llm,evidence_gap,证据缺口说明,缺乏患者的年龄、既往病史、皮损持续时间、是否有外伤史等关键临床信息。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__evidence_gap__003,CASE_VASC_001,llm,evidence_gap,证据缺口说明,缺乏皮肤镜或组织病理学检查结果，无法从组织学层面确诊。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__evidence_gap__004,CASE_VASC_001,llm,evidence_gap,证据缺口说明,无法排除其他罕见血管畸形或非血管性模拟病变。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__llm__evidence_gap__005,CASE_VASC_001,llm,evidence_gap,证据缺口说明,纯 LLM 基线未接入外部检索证据，回答中的医学内容不具备本次运行级别的来源追溯能力。,not_applicable,,,,,,,,,,,,,,,,
CASE_VASC_001__rag__observation_match__001,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的躯干部位鲜红色圆形小丘疹与樱桃样血管瘤常见于躯干的描述相符,candidate_generated,1,DOC_0089,retrieved_text_document,樱桃样血管瘤是常见的良性红色、蓝色或紫色皮损，常见于躯干。,DermNet - Common Skin Lesions,23.240845,0.264769,weak,0.369231,0.282353,0.30303,False,False,False,False,False
CASE_VASC_001__rag__observation_match__001,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的躯干部位鲜红色圆形小丘疹与樱桃样血管瘤常见于躯干的描述相符,candidate_generated,2,DOC_0082,retrieved_text_document,樱桃样血管瘤可表现为无症状、质地较坚实的红色、蓝色或紫色丘疹。,DermNet - Cherry Angioma,23.83196,0.189928,weak,0.276923,0.183673,0.212121,False,False,False,False,False
CASE_VASC_001__rag__observation_match__001,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的躯干部位鲜红色圆形小丘疹与樱桃样血管瘤常见于躯干的描述相符,candidate_generated,3,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,35.98667,0.089356,weak,0.138462,0.078947,0.090909,False,False,False,False,False
CASE_VASC_001__rag__observation_match__002,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的红色丘疹形态与樱桃样血管瘤表现为红色丘疹的特征一致,candidate_generated,1,DOC_0082,retrieved_text_document,樱桃样血管瘤可表现为无症状、质地较坚实的红色、蓝色或紫色丘疹。,DermNet - Cherry Angioma,23.83196,0.333452,moderate,0.471698,0.316456,0.407407,False,False,False,False,False
CASE_VASC_001__rag__observation_match__002,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的红色丘疹形态与樱桃样血管瘤表现为红色丘疹的特征一致,candidate_generated,2,DOC_0089,retrieved_text_document,樱桃样血管瘤是常见的良性红色、蓝色或紫色皮损，常见于躯干。,DermNet - Common Skin Lesions,23.240845,0.194237,weak,0.283019,0.182927,0.222222,False,False,False,False,False
CASE_VASC_001__rag__observation_match__002,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的红色丘疹形态与樱桃样血管瘤表现为红色丘疹的特征一致,candidate_generated,3,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,35.98667,0.188902,weak,0.283019,0.15625,0.222222,False,False,False,False,False
CASE_VASC_001__rag__observation_match__003,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的边界清楚特征与血管瘤类皮损边界清楚的描述相符,candidate_generated,1,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,35.98667,0.292272,weak,0.425532,0.235294,0.375,False,False,False,False,False
CASE_VASC_001__rag__observation_match__003,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的边界清楚特征与血管瘤类皮损边界清楚的描述相符,candidate_generated,2,DOC_0014,retrieved_text_document,良性色素性皮损通常表现为较规则、较清楚的边界。,DermNet - Benign Melanocytic Lesions,26.601108,0.176671,weak,0.255319,0.164384,0.208333,False,False,False,False,False
CASE_VASC_001__rag__observation_match__003,CASE_VASC_001,rag,observation_match,观察匹配陈述,用户观察到的边界清楚特征与血管瘤类皮损边界清楚的描述相符,candidate_generated,3,DOC_0089,retrieved_text_document,樱桃样血管瘤是常见的良性红色、蓝色或紫色皮损，常见于躯干。,DermNet - Common Skin Lesions,23.240845,0.123547,weak,0.191489,0.109756,0.125,False,False,False,False,False
CASE_VASC_001__rag__supporting_evidence__001,CASE_VASC_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0089，樱桃样血管瘤是常见的良性红色皮损，且常见于躯干,candidate_generated,1,DOC_0089,retrieved_text_document,樱桃样血管瘤是常见的良性红色、蓝色或紫色皮损，常见于躯干。,DermNet - Common Skin Lesions,23.240845,0.866324,strong,0.860465,0.74,0.62069,True,False,False,False,False
CASE_VASC_001__rag__supporting_evidence__001,CASE_VASC_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0089，樱桃样血管瘤是常见的良性红色皮损，且常见于躯干,candidate_generated,2,DOC_0082,retrieved_text_document,樱桃样血管瘤可表现为无症状、质地较坚实的红色、蓝色或紫色丘疹。,DermNet - Cherry Angioma,23.83196,0.218889,weak,0.348837,0.189873,0.206897,False,False,False,False,False
CASE_VASC_001__rag__supporting_evidence__001,CASE_VASC_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0089，樱桃样血管瘤是常见的良性红色皮损，且常见于躯干,candidate_generated,3,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,35.98667,0.196899,weak,0.325581,0.16092,0.172414,False,False,False,False,False
CASE_VASC_001__rag__supporting_evidence__002,CASE_VASC_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0082，樱桃样血管瘤可表现为无症状、质地较坚实的红色丘疹,candidate_generated,1,DOC_0082,retrieved_text_document,樱桃样血管瘤可表现为无症状、质地较坚实的红色、蓝色或紫色丘疹。,DermNet - Cherry Angioma,23.83196,0.918602,strong,0.916667,0.8,0.709677,True,False,False,False,False
CASE_VASC_001__rag__supporting_evidence__002,CASE_VASC_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0082，樱桃样血管瘤可表现为无症状、质地较坚实的红色丘疹,candidate_generated,2,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,35.98667,0.22503,weak,0.354167,0.191011,0.225806,False,False,False,False,False
CASE_VASC_001__rag__supporting_evidence__002,CASE_VASC_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0082，樱桃样血管瘤可表现为无症状、质地较坚实的红色丘疹,candidate_generated,3,DOC_0089,retrieved_text_document,樱桃样血管瘤是常见的良性红色、蓝色或紫色皮损，常见于躯干。,DermNet - Common Skin Lesions,23.240845,0.202671,weak,0.3125,0.194805,0.193548,False,False,False,False,False
CASE_VASC_001__rag__supporting_evidence__003,CASE_VASC_001,rag,supporting_evidence,支持性医学陈述,根据DOC_0084，HAM10000数据显示血管瘤类皮损在皮肤镜下可表现为红色、实性且边界清楚,candidate_generated,1,DOC_0084,retrieved_text_document,HAM10000 中血管瘤类皮损在皮肤镜下可表现为红色或紫色、实性且边界清楚的 red clods 或 lacunes。,HAM10000 Scientific Data,35.98667,0.842726,strong,0.807018,0.666667,0.682927,True,False,False,False,False
